667,Maryland,Annapolis; Arbutus; Arnold; Baltimore; Bel Air North; Bel Air South; Carney; Catonsville; Columbia; Crofton; Dundalk; Edgewood; Eldersburg; Ellicott City; Essex; Glen Burnie; Lochearn; Middle River; Milford Mill; Odenton; Parkville; Perry Hall; Pikesville; Randallstown; Reisterstown; Salisbury; Severn; Severna Park; South Gate; Towson; West Elkridge
669,California,Campbell; Gilroy; Los Gatos; Milpitas; Morgan Hill; San Jose; Santa Clara; Saratoga; Sunnyvale
678,Georgia,Alpharetta; Atlanta; Candler-McAfee; College Park; Douglasville; Duluth; Dunwoody; East Point; Forest Park; Gainesville; Griffin; Kennesaw; Lawrenceville; Mableton; Marietta; Peachtree City; Redan; Roswell; Sandy Springs; Smyrna; Tucker
681,West Virginia,Huntington; Morgantown; Parkersburg; South Charleston; Weirton; Wheeling
682,Texas,Arlington; Bedford; Benbrook; Burleson; Cleburne; Euless; Fort Worth; Grapevine; Haltom City; Hurst; Keller; Mansfield; North Richland Hills; Southlake; Watauga
701,North Dakota,Bismarck; Grand Forks; Minot; West Fargo
702,Nevada,Henderson; North Las Vegas; Paradise; Spring Valley; Sunrise Manor; Winchester
703,Virginia,Alexandria; Annandale; Arlington; Burke; Centreville; Chantilly; Dale City; Fairfax; Franconia; Groveton; Herndon; Lake Ridge; Leesburg; Manassas; McLean; Mount Vernon; Oakton; Reston; West Springfield
704,North Carolina,Charlotte; Concord; Huntersville; Kannapolis; Matthews; Monroe; Salisbury; South Gastonia; Statesville
705,Ontario,Ancaster; Angus; Barrie; Bracebridge; Collingwood; Elliot Lake; Gravenhurst; Greater Sudbury; Huntsville; Kapuskasing; Kirkland Lake; Midland; North Bay; Orillia; Parry Sound; Peterborough; Sault Ste. Marie; Temiskaming Shores; Timmins; Wasaga Beach
706,Georgia,Athens; Augusta; Columbus; Dalton; La Grange; Martinez; Rome
707,California,Benicia; Eureka; Fairfield; Napa; Petaluma; Rohnert Park; Santa Rosa; Suisun; Vacaville; Vallejo; Windsor
708,Illinois,Bellwood; Berwyn; Blue Island; Burbank; Calumet City; Chicago Heights; Cicero; Dolton; Elmwood Park; Evergreen Park; Harvey; Lansing; Maywood; Melrose Park; Oak Forest; Oak Lawn; Oak Park; Orland Park; Park Forest; South Holland; Tinley Park
709,Newfoundland and Labrador,Bay Roberts; Carbonear; Corner Brook; Grand Falls-Windsor; Happy Valley-Goose Bay; St. John's; Stephenville
712,Iowa,Council Bluffs; Sioux City
713,Texas,Alvin; Atascocita; Baytown; Channelview; Cloverleaf; Deer Park; Friendswood; La Porte; League City; Mission Bend; Missouri City; Pasadena; Pearland; Rosenberg; South Houston; Spring; Sugar Land; The Woodlands
714,California,Anaheim; Brea; Buena Park; Cypress; Fountain Valley; Fullerton; Garden Grove; Huntington Beach; North Tustin; Orange; Placentia; Santa Ana; Stanton; Westminster; Yorba Linda
715,Wisconsin,Eau Claire; Stevens Point; Superior; Wausau
716,New York,Buffalo; Cheektowaga; Jamestown; Niagara Falls; North Tonawanda; South Lockport; Tonawanda; West Seneca
717,Pennsylvania,Harrisburg; Lancaster; Lebanon; York
718,New York,Borough of Queens; Brooklyn; New York City; Staten Island; The Bronx
719,Colorado,Colorado Springs; Pueblo West; Security-Widefield
720,Colorado,Arvada; Aurora; Boulder; Brighton; Broomfield; Castle Rock; Castlewood; Columbine; Commerce City; Denver; Englewood; Highlands Ranch; Ken Caryl; Lafayette; Lakewood; Littleton; Longmont; Loveland; Northglenn; Parker; Southglenn; Thornton; Westminster; Wheat Ridge
724,Pennsylvania,Monroeville; New Castle; Plum; Upper Saint Clair
725,Nevada,Henderson; North Las Vegas; Paradise; Spring Valley; Sunrise Manor; Winchester
727,Florida,Bayonet Point; Clearwater; Dunedin; Holiday; Largo; Lealman; Palm Harbor; Pinellas Park; Saint Petersburg; Tarpon Springs
731,Tennessee,Jackson
732,New Jersey,Carteret; East Brunswick; Edison; Lakewood; New Brunswick; North Plainfield; Perth Amboy; Rahway; Sayreville; Somerset; South Old Bridge; Toms River; West Long Branch
734,Michigan,Ann Arbor; Canton; Garden City; Livonia; Plymouth; Romulus; South Monroe; Southgate; Westland; Wyandotte; Ypsilanti
737,Texas,Austin; Cedar Park; Georgetown; Round Rock; San Marcos
740,Ohio,Athens; Chillicothe; Delaware; Lancaster; Marion; Newark; Portsmouth; Zanesville
743,North Carolina,Asheboro; Burlington; Greensboro; High Point; Winston-Salem
747,California,Agoura Hills; Burbank; Calabasas; La Cañada Flintridge; North Glendale; San Fernando
754,Florida,Coconut Creek; Cooper City; Coral Springs; Dania Beach; Davie; Deerfield Beach; Fort Lauderdale; Hallandale Beach; Hollywood; Lauderdale Lakes; Lauderhill; Margate; North Lauderdale; Pembroke Pines; Plantation; Pompano Beach; Sunrise; Tamarac; Weston
757,Virginia,Chesapeake; Hampton; Newport News; Norfolk; Portsmouth; Suffolk; Virginia Beach
760,California,Apple Valley; Barstow; Brawley; Calexico; Carlsbad; Cathedral City; Coachella; El Centro; Encinitas; Escondido; Fallbrook; Hesperia; Indio; La Quinta; Oceanside; Palm Desert; Palm Springs; Ridgecrest; San Marcos; Victorville; Vista
762,Georgia,Athens; Augusta; Columbus; Dalton; La Grange; Martinez; Rome
763,Minnesota,Blaine; Brooklyn Center; Brooklyn Park; Champlin; Fridley; Maple Grove; New Hope; Plymouth; West Coon Rapids
765,Indiana,Anderson; Kokomo; Marion; Muncie; Richmond; West Lafayette
769,Mississippi,Clinton; Jackson; Meridian; Pearl; Ridgeland; Vicksburg; West Hattiesburg
770,Georgia,Alpharetta; Atlanta; College Park; Douglasville; Duluth; Dunwoody; Forest Park; Gainesville; Griffin; Kennesaw; Lawrenceville; Mableton; Marietta; Peachtree City; Redan; Roswell; Sandy Springs; Smyrna; Tucker
772,Florida,Fort Pierce South; Palm City; Port Saint Lucie; Vero Beach South
773,Illinois,West Chicago
774,Massachusetts,Attleboro; Barnstable; Brockton; Fall River; Framingham; Franklin; Marlborough; Milford; New Bedford; Taunton; Worcester
775,Nevada,Carson City; Pahrump; Reno; Sparks
778,British Columbia,Abbotsford; Aldergrove; Campbell River; Castlegar; Chilliwack; Courtenay; Cranbrook; Dawson Creek; Duncan; Fernie; Fort St. John; Gibsons; Kamloops; Kimberley; Kitimat; Ladner; Ladysmith; Langley; Merritt; Nanaimo; Nelson; New Westminster; North Saanich; North Vancouver; Parksville; Penticton; Pitt Meadows; Port Alberni; Port Moody; Powell River; Prince George; Prince Rupert; Quesnel; Revelstoke; Richmond; Salmon Arm; Sechelt; Smithers; Sooke; Summerland; Terrace; Trail; Vernon; Victoria; West Kelowna; West Vancouver; Whistler; White Rock; Williams Lake
779,Illinois,Belvidere; Crystal Lake; DeKalb; Freeport; Joliet; Kankakee; Loves Park; Machesney Park; McHenry; Rockford; Romeoville; Woodstock
780,Alberta,Beaumont; Bonnyville; Camrose; Cold Lake; Devon; Drayton Valley; Edmonton; Edson; Fort McMurray; Fort Saskatchewan; Grande Prairie; Hinton; Leduc; Morinville; Peace River; Sherwood Park; Slave Lake; Spruce Grove; St. Albert; Stony Plain; Vegreville; Wainwright; Westlock; Wetaskiwin; Whitecourt
781,Massachusetts,Arlington; Braintree; Burlington; Dedham; Lexington; Lynn; Malden; Marblehead; Medford; Melrose; Needham; Norwood; Randolph; Reading; Revere; Saugus; Stoneham; Wakefield; Waltham; Wellesley; Weymouth; Winchester; Woburn
782,Prince Edward Island,Charlottetown; Halifax; New Glasgow; Yarmouth
785,Kansas,Hays; Lawrence; Manhattan; Salina; Topeka
786,Florida,Aventura; Carol City; Coral Gables; Coral Terrace; Country Club; Cutler Ridge; Doral; Golden Glades; Hialeah; Homestead; Kendale Lakes; Kendall West; Key West; Leisure City; Miami Lakes; Miramar; Norland; North Miami; North Miami Beach; Richmond Heights; Richmond West; South Miami Heights; Tamiami; West Little River; West Miami; Westchester
801,Utah,American Fork; Clearfield; Cottonwood Heights; Draper; East Millcreek; Kaysville; Kearns; Layton; Magna; Midvale; Millcreek; Murray; Orem; Pleasant Grove; Provo; Riverton; Roy; Salt Lake City; Sandy City; South Jordan; South Ogden; South Salt Lake; Spanish Fork; Springville; Taylorsville; West Bountiful; West Jordan; West Valley City
802,Vermont,Montpelier; South Burlington
803,South Carolina,Aiken; Rock Hill; Saint Andrews; Sumter; West Columbia
804,Virginia,Hopewell; Mechanicsville; Petersburg; Richmond; Tuckahoe
805,California,Atascadero; Camarillo; Goleta; Lompoc; Moorpark; Orcutt; Oxnard; Paso Robles; Port Hueneme; San Luis Obispo; Santa Barbara; Santa Maria; Santa Paula; Simi Valley; Thousand Oaks; Ventura
806,Texas,Amarillo; Lubbock; Plainview
807,Ontario,Ancaster; Dryden; Fort Frances; Thunder Bay
808,Hawaii,Hilo; Honolulu; Kahului; Kailua-Kona; Kāne‘ohe; Mililani Town; Pearl City; Waimalu; Waipahu
810,Michigan,Burton; Flint; Port Huron
812,Indiana,Bloomington; Clarksville; Columbus; Evansville; Jeffersonville; New Albany; Terre Haute
813,Florida,Brandon; Citrus Park; Greater Northdale; Lake Magdalene; Land O' Lakes; Plant City; Tampa; Temple Terrace; Town 'n' Country
814,Pennsylvania,Altoona; Erie; Johnstown; State College
815,Illinois,Belvidere; Crystal Lake; DeKalb; Freeport; Joliet; Kankakee; Loves Park; Machesney Park; McHenry; Rockford; Romeoville; Woodstock
816,Missouri,Belton; Blue Springs; Gladstone; Grandview; Independence; Kansas City; Lee's Summit; Liberty; Raytown; Saint Joseph
817,Texas,Arlington; Bedford; Benbrook; Burleson; Cleburne; Euless; Fort Worth; Grapevine; Haltom City; Hurst; Keller; Mansfield; North Richland Hills; Southlake; Watauga
818,California,Agoura Hills; Burbank; Calabasas; La Cañada Flintridge; North Glendale; San Fernando
819,Québec,Amos; Asbestos; Bois-des-Filion; Bécancour; Coaticook; Drummondville; Gatineau; Jonquière; La Sarre; La Tuque; Louiseville; Magog; Mont-Laurier; Nicolet; Notre-Dame-des-Prairies; Plessisville; Princeville; Rivière-du-Loup; Rouyn-Noranda; Saint-Basile-le-Grand; Saint-Bruno-de-Montarville; Saint-Jean-sur-Richelieu; Saint-Lambert-de-Lauzon; Saint-Léonard; Sainte-Adèle; Sainte-Agathe-des-Monts; Sainte-Anne-des-Plaines; Sainte-Marie; Sainte-Marthe-sur-le-Lac; Shawinigan; Sherbrooke; Trois-Rivières; Val-d'Or; Val-des-Monts; Victoriaville; Windsor
825,Alberta,Calgary; Edmonton; Fort McMurray; Red Deer; Westlock
828,North Carolina,Asheville; Hickory
830,Texas,Del Rio; Eagle Pass; Kerrville; New Braunfels; Seguin
831,California,Hollister; Marina; Monterey; Salinas; Santa Cruz; Seaside; Watsonville
832,Texas,Alvin; Atascocita; Baytown; Channelview; Cloverleaf; Deer Park; Friendswood; La Porte; League City; Mission Bend; Missouri City; Pasadena; Pearland; Rosenberg; South Houston; Spring; Sugar Land; The Woodlands
843,South Carolina,Florence; Goose Creek; Hilton Head Island; Mount Pleasant; North Charleston; North Myrtle Beach; Summerville
845,New York,Kingston; Middletown; New City; Newburgh; Poughkeepsie; Spring Valley
847,Illinois,Algonquin; Arlington Heights; Buffalo Grove; Carpentersville; Des Plaines; Elk Grove Village; Evanston; Glenview; Gurnee; Highland Park; Hoffman Estates; Lake Forest; Lake in the Hills; Libertyville; Morton Grove; Mount Prospect; Mundelein; Niles; North Chicago; Northbrook; Palatine; Park Ridge; Rolling Meadows; Round Lake Beach; Schaumburg; Skokie; South Elgin; Vernon Hills; Waukegan; Wheeling; Wilmette; Zion
848,New Jersey,Carteret; East Brunswick; Edison; Lakewood; New Brunswick; North Plainfield; Perth Amboy; Rahway; Sayreville; Somerset; South Old Bridge; Toms River; West Long Branch
850,Florida,Bellview; Brent; Ferry Pass; Fort Walton Beach; Panama City; Tallahassee; West Pensacola; Wright
854,South Carolina,Florence; Goose Creek; Hilton Head Island; Mount Pleasant; North Charleston; North Myrtle Beach; Summerville
856,New Jersey,Bridgeton; Camden; Cherry Hill; Millville; Pennsauken; Vineland; Willingboro
857,Massachusetts,Belmont; Brookline; Cambridge; Chelsea; Everett; Milton; Newton; Quincy; Somerville; South Boston; Watertown
858,California,Poway
859,Kentucky,Covington; Florence; Lexington; Richmond
860,Connecticut,Bristol; East Hartford; Manchester; Middletown; New Britain; New London; Newington; Norwich; West Hartford; West Torrington; Wethersfield
862,New Jersey,Belleville; Bloomfield; Clifton; East Orange; Garfield; Hillside; Irvington; Kearny; Livingston; Lodi; Maplewood; Montclair; Morristown; Newark; Nutley; Passaic; Paterson; Wayne; West Milford; West Orange
863,Florida,Lakeland; Winter Haven
864,South Carolina,Anderson; Greenville; Greenwood; Spartanburg; Taylors; Wade Hampton
865,Tennessee,Knoxville; Maryville; Oak Ridge
867,Yukon Territory,Iqaluit; Whitehorse; Yellowknife
870,Arkansas,El Dorado; Jonesboro; Paragould; Pine Bluff; Texarkana; West Memphis
873,Québec,Amos; Coaticook; Drummondville; Gatineau; La Sarre; La Tuque; Louiseville; Magog; Mont-Laurier; Notre-Dame-des-Prairies; Rouyn-Noranda; Saint-Lambert-de-Lauzon; Sainte-Adèle; Sainte-Agathe-des-Monts; Sainte-Marie; Sainte-Marthe-sur-le-Lac; Shawinigan; Sherbrooke; Trois-Rivières; Val-d'Or; Val-des-Monts; Victoriaville
878,Pennsylvania,Bethel Park; McKeesport; Monroeville; Mount Lebanon; New Castle; Penn Hills; Pittsburgh; Plum; Upper Saint Clair; West Mifflin
901,Tennessee,Bartlett; Collierville; Germantown; Memphis
902,Nova Scotia,Amherst; Antigonish; Bridgewater; Charlottetown; Glace Bay; Halifax; Kentville; New Glasgow; Summerside; Sydney; Truro; Yarmouth
903,Texas,Corsicana; Denison; Greenville; Longview; Marshall; Paris; Sherman; Texarkana; Tyler
904,Florida,Jacksonville; Jacksonville Beach; Lakeside
905,Ontario,Ajax; Ancaster; Brampton; Burlington; Cobourg; Fort Erie; Hamilton; Keswick; Markham; Milton; Newmarket; Niagara Falls; Oakville; Oshawa; Pickering; Port Colborne; Richmond Hill; St. Catharines; Uxbridge; Welland
907,Alaska,Anchorage; College; Fairbanks; Juneau; Ketchikan; Sitka
908,New Jersey,Cranford; Elizabeth; Hillside; Linden; Roselle; Scotch Plains; South Plainfield; Summit; Union City; Westfield
909,California,Chino; Chino Hills; Claremont; Colton; Diamond Bar; Fontana; Highland; La Verne; Montclair; Ontario; Pomona; Rancho Cucamonga; Redlands; Rialto; San Bernardino; San Dimas; Upland; Yucaipa
910,North Carolina,Fayetteville; Fort Bragg; Jacksonville; Lumberton; Wilmington
912,Georgia,Hinesville; Savannah; Statesboro
913,Kansas,Kansas City; Leavenworth; Leawood; Lenexa; Olathe; Overland Park; Prairie Village; Shawnee
914,New York,Harrison; Mount Vernon; New Rochelle; Ossining; Peekskill; Port Chester; White Plains; Yonkers
915,Texas,El Paso; Socorro
916,California,Arden-Arcade; Carmichael; Citrus Heights; Elk Grove; Florin; Folsom; La Riviera; Laguna; North Fair Oaks; North Highlands; Orangevale; Rancho Cordova; Rocklin; Rosemont; Roseville; West Sacramento
917,New York,Borough of Queens; Brooklyn; New York City; Staten Island; The Bronx
918,Oklahoma,Bartlesville; Broken Arrow; Muskogee; Tulsa
919,North Carolina,Apex; Cary; Chapel Hill; Durham; Goldsboro; Sanford; West Raleigh
920,Wisconsin,Appleton; De Pere; Green Bay; Manitowoc; Neenah; North Fond du Lac; Oshkosh; Sheboygan; Watertown
925,California,Antioch; Bay Point; Brentwood; Concord; Danville; Dublin; Lafayette; Livermore; Martinez; Oakley; Pittsburg; Pleasant Hill; Pleasanton; San Ramon; Walnut Creek
928,Arizona,Bullhead City; Flagstaff; Fortuna Foothills; Kingman; Lake Havasu City; Prescott; Prescott Valley; Yuma
929,New York,Borough of Queens; Brooklyn; New York City; Staten Island; The Bronx
930,Indiana,Bloomington; Clarksville; Columbus; Evansville; Jeffersonville; New Albany; Terre Haute
931,Tennessee,Clarksville; Columbia; Cookeville
936,Texas,Conroe; Huntsville; Lufkin; Nacogdoches
937,Ohio,Beavercreek; Centerville; Dayton; Fairborn; Huber Heights; Kettering; Piqua; Riverside; Sidney; Springfield; Trotwood; Troy; Xenia
940,Texas,Denton; Lewisville; Wichita Falls
941,Florida,North Port; Port Charlotte; Punta Gorda; Sarasota; South Bradenton
947,Michigan,Farmington Hills; Ferndale; Madison Heights; Novi; Oak Park; Pontiac; Rochester Hills; Royal Oak; Southfield; Troy; Waterford; West Bloomfield Township
949,California,Aliso Viejo; Costa Mesa; Dana Point; Irvine; Laguna Beach; Laguna Hills; Laguna Niguel; Lake Forest; Mission Viejo; Newport Beach; Rancho Santa Margarita; San Clemente; San Juan Capistrano
951,California,Banning; Corona; Hemet; Moreno Valley; Murrieta; Norco; Perris; Riverside; Rubidoux; Temecula
952,Minnesota,Bloomington; Burnsville; Chanhassen; Eden Prairie; Edina; Minnetonka; Savage; Shakopee
954,Florida,Coconut Creek; Cooper City; Coral Springs; Dania Beach; Davie; Deerfield Beach; Fort Lauderdale; Hallandale Beach; Hollywood; Lauderdale Lakes; Lauderhill; Margate; North Lauderdale; Pembroke Pines; Plantation; Pompano Beach; Sunrise; Tamarac; Weston
956,Texas,Brownsville; Edinburg; Harlingen; Laredo; McAllen; Mission; Pharr; San Benito; San Juan; Weslaco
959,Connecticut,Bristol; East Hartford; Manchester; Middletown; New Britain; New London; Newington; Norwich; West Hartford; West Torrington; Wethersfield
970,Colorado,Fort Collins; Grand Junction; Greeley; Loveland
971,Oregon,Aloha; Beaverton; Gresham; Hillsboro; Keizer; Lake Oswego; McMinnville; Milwaukie; Oregon City; Portland; Salem; Tigard; Tualatin; West Linn; Woodburn
972,Texas,Allen; Carrollton; Cedar Hill; Coppell; Dallas; DeSoto; Duncanville; Farmers Branch; Flower Mound; Frisco; Garland; Grand Prairie; Irving; Lancaster; Lewisville; McKinney; Mesquite; Plano; Richardson; Rowlett; The Colony; University Park; Waxahachie
973,New Jersey,Belleville; Bloomfield; Clifton; East Orange; Garfield; Irvington; Livingston; Lodi; Maplewood; Montclair; Morristown; Newark; Nutley; Passaic; Paterson; Wayne; West Milford; West Orange
978,Massachusetts,Beverly; Chelmsford; Danvers; Fitchburg; Gardner; Gloucester; Haverhill; Lawrence; Leominster; Lowell; Methuen; Salem; South Peabody; Wilmington
979,Texas,Bryan; College Station; Lake Jackson
980,North Carolina,Charlotte; Concord; Huntersville; Kannapolis; Matthews; Monroe; Salisbury; South Gastonia; Statesville
984,North Carolina,Apex; Cary; Chapel Hill; Durham; Goldsboro; Sanford; West Raleigh
985,Louisiana,Houma; Laplace; Slidell
989,Michigan,Bay City; Midland; Mount Pleasant; Saginaw
